A1E02M01.mp.profile	A1E02M02.mp.profile	A1E02M04.mp.profile	A1E02M05.mp.profile	A1E02M07.mp.profile	A1E02M08.mp.profile	A1E02P1.mp.profile	A1E02P2.mp.profile	A1E03M01.mp.profile	A1E03M02.mp.profile	A1E03M05.mp.profile	A1E03M06.mp.profile	A1E03P1.mp.profile	A1E03P2.mp.profile	A1E03P3.mp.profile	A1E03P4.mp.profile	A1E04M01.mp.profile	A1E04M02.mp.profile	A1E04M04.mp.profile	A1E04M05.mp.profile	A1E04M07.mp.profile	A1E04M08.mp.profile	A1E04P1.mp.profile	A1E04P2.mp.profile	A1E04P3.mp.profile	A1E04P4.mp.profile	A1E09F1.mp.profile	A1E09F2.mp.profile	A1E09M01.mp.profile	A1E09M02.mp.profile	A1E09M06.mp.profile	A1E09M07.mp.profile	A1E09M1.mp.profile	A1E09M2.mp.profile	A1E10F.mp.profile	A1E10M01.mp.profile	A1E10M02.mp.profile	A1E10M04.mp.profile	A1E10M05.mp.profile	A1E10M.mp.profile	A1E12F.mp.profile	A1E12M01.mp.profile	A1E12M02.mp.profile	A1E12M05.mp.profile	A1E12M06.mp.profile	A1E12M.mp.profile	Wild116.mp.profile	X608.mp.profile
A1E09M07.mp.profile	0.428212314357537	0.398775190183722	0.395628041748783	0.425529871276494	0.453552472677623	0.413962982792596	0.56380106542984	0.507160447851866	0.367800231609988	0.313447465672373	0.400661319867736	0.522435619391095	0.596940420917874	0.658185651272152	0.636849063684907	0.602016360201636	0.647086858810913	0.482720581047796	0.605699059145141	0.475976526201174	0.317718104684569	0.364149536414954	0.517649344705197	0.385437761456224	0.389497261050274	0.520426171936074	0.570580485883903	0.627929693017577	0.565378343462165	0.5265665	0.2788711	0	0.537538915615271	0.6072547981863	0.551566644843335	0.517575172363724	0.409665318066936	0.454326709134658	0.422718844320289	0.655373251694012	0.300447565022378	0.4635166	0.478385004322999	0.372373811712144	0.412619488107077	0.371412631429368	0.557576177878808	0.510959224452039
A1E09M1.mp.profile	0.603299359505096	0.598242840175716	0.486656779670127	0.612031661203166	0.691982369198237	0.622422605605651	0.839013416098658	0.853373436656641	0.536048	0.484662748466275	0.569353164597025	0.716033856793228	0.28927267768183	0.575451842454816	0.240662986099448	0.35094080264112	0.789540384183846	0.813135456059363	0.864585413541458	0.7435106	0.549823112544222	0.548306732246009	0.428010342997414	0.646852117657394	0.642091617895419	0.427647857235214	0.482250977662354	0.267699546460091	0.79114361044282	0.76868558843428	0.616692780834639	0.537538915615271	0	0.392781921443616	0.904623704768815	0.805258619474138	0.772888234066765	0.730024540496318	0.75205824958835	0.916740208325979	0.612113561211356	0.726845786342289	0.727390640891403	0.649289177251212	0.718130228186977	0.5286476	0.434016143401615	0.8484608
A1E09M2.mp.profile	0.597928960310656	0.561923043807695	0.493921177127588	0.568762756876276	0.735661673566168	0.660358515089629	0.844956215504379	0.802135949466012	0.562048	0.521767852176785	0.490188976471654	0.607527978494404	0.308827572793107	0.446321955367805	0.374585906187886	0.327780499167075	0.75533869786452	0.725939482218155	0.782280621771937	0.7031249	0.580882504779374	0.550978032646704	0.51141892214527	0.610034919498254	0.576866921156654	0.513689048631095	0.181465122780232	0.286525442694912	0.794647210267639	0.787498189374909	0.615410680770534	0.6072547981863	0.392781921443616	0	0.889226905538655	0.771338822866117	0.731976740203489	0.763623035456545	0.790530941893811	0.915364708463529	0.649871164987117	0.682430384121519	0.740211938968209	0.734488807071083	0.708999829100017	0.5345644	0.384747838474784	0.8048574
A1E10F.mp.profile	0.5778764	0.528736676436834	0.536924192615161	0.5900835975209	0.541221285305321	0.480319092127637	0.243368762168438	0.366300063369994	0.525733628860044	0.563394590848648	0.5110705	0.616930019153499	0.864790413520958	0.881420694071035	0.858245757473727	0.872407661722298	0.684141178964705	0.470669679399548	0.586363479318174	0.520549228082384	0.509227249077275	0.515189454556836	0.725133527486648	0.453404445340445	0.486723848672385	0.695879684793984	0.8719075	0.88101780594911	0.533456953345696	0.49177529835506	0.48593669718734	0.551566644843335	0.904623704768815	0.889226905538655	0	0.547863377393168	0.4484252	0.559849	0.501553324922334	0.249738462486923	0.534131683532922	0.477396895479379	0.4368987	0.459476429738215	0.582188079109404	0.575521836328275	0.878216269554067	0.407915511187326
A1E10M01.mp.profile	0.511786124410694	0.523472	0.590143002464249	0.538284507656902	0.450307490061498	0.577846152246153	0.5365138	0.396724390491341	0.567057856705786	0.520685604137121	0.572173121391344	0.609743239025676	0.7555633366655	0.7318524	0.785112946278237	0.735127333781833	0.44493946651816	0.400996419800716	0.423672	0.389163538916354	0.490931776360234	0.581461695365424	0.717424242386364	0.563144178157209	0.559787277989363	0.6902838	0.764279111786045	0.793616720638328	0.492824274641214	0.530169529525429	0.460628819094323	0.517575172363724	0.805258619474138	0.771338822866117	0.547863377393168	0	0.293244935337753	0.229898238505088	0.196425080357492	0.6846865	0.476537895307579	0.592620238893036	0.540690122965494	0.498039774117898	0.4563349	0.500281850028185	0.696593839318768	0.369919736991973
A1E10M02.mp.profile	0.375263462473654	0.343935832803208	0.43639576908127	0.437729615659442	0.369091705363756	0.412441623732487	0.458574027071299	0.379130124173975	0.439406671970334	0.439957615993642	0.441772255822774	0.54883446767483	0.727927854414429	0.734827513258625	0.74530534906107	0.736391047278209	0.528357865074747	0.253881986529503	0.421692028915399	0.265701063285053	0.382179023564195	0.405230781046156	0.588562882287424	0.4126131	0.424370200000001	0.574569521271523	0.721641027835897	0.748224337766349	0.469679	0.510188451018845	0.387019738701974	0.409665318066936	0.772888234066765	0.731976740203489	0.4484252	0.293244935337753	0	0.318775868122413	0.268270609759408	0.563815321809234	0.412596611889492	0.389414638941464	0.367515063248494	0.365685246274098	0.425834128708294	0.430702071535103	0.744325061648759	0.420152271007613
A1E10M04.mp.profile	0.481126951887305	0.484287825785609	0.544251936724419	0.496911724536759	0.410243511536527	0.526266557879968	0.531649323417534	0.418922716215457	0.547981377399069	0.493902524085378	0.555608444439156	0.622901556564767	0.729469154106169	0.720815313959234	0.76449425289885	0.73182434636487	0.467824786261325	0.43268644182839	0.465982526700873	0.405959570297979	0.463008007398399	0.537469907493981	0.660416067916787	0.5380734	0.5149054	0.652580817370959	0.746013325398668	0.782852632572105	0.4940153	0.494899849489985	0.433483243348324	0.454326709134658	0.730024540496318	0.763623035456545	0.559849	0.229898238505088	0.318775868122413	0	0.171592124261181	0.682546615872669	0.398751109812666	0.576898757689876	0.507561449243855	0.37834865133946	0.396963330151834	0.457225072861254	0.641408546211282	0.426229271311464
A1E10M05.mp.profile	0.480873677868949	0.487753451224655	0.556093655367221	0.508936150893615	0.383828938382894	0.526785681696421	0.519150648084935	0.406953848261538	0.5437346	0.500853050085305	0.54780246782963	0.646484270703146	0.75304016173996	0.770173922982608	0.77217226582584	0.748330762249615	0.513538694584522	0.383511384946585	0.460611353938864	0.3991715	0.453255936686016	0.540244531036679	0.690732377316906	0.498001425099929	0.504410724779464	0.660640933935906	0.756018936597159	0.789424242115152	0.490985325450734	0.511876375593819	0.437378571868929	0.422718844320289	0.75205824958835	0.790530941893811	0.501553324922334	0.196425080357492	0.268270609759408	0.171592124261181	0	0.652315434768456	0.394664239466424	0.558964577948229	0.510180573472914	0.401494190522966	0.426183757381624	0.4680224	0.676117267611726	0.3746675
A1E10M.mp.profile	0.632750718362464	0.6025761	0.585562803609299	0.635468427093685	0.633504726700945	0.479611817864136	0.281507	0.508260273760959	0.566621656662166	0.639794527958906	0.568787421560629	0.663145033685496	0.894898315765252	0.9086929	0.882818870704718	0.887758671939668	0.777506666748	0.622536875492625	0.7019191	0.667012366701237	0.567505464874181	0.571202792800698	0.728103940784409	0.539987976999399	0.579644278982214	0.7576935	0.903169504841525	0.901502009849799	0.670225783511289	0.472162120824318	0.594171239125686	0.655373251694012	0.916740208325979	0.915364708463529	0.249738462486923	0.6846865	0.563815321809234	0.682546615872669	0.652315434768456	0	0.646798529359706	0.490196523529478	0.466319426684029	0.516510582429762	0.6365638	0.660986466098647	0.907175981435196	0.566132256613226
A1E12F.mp.profile	0.462072719310908	0.419254283850857	0.449023227548838	0.466286686514675	0.448907879563152	0.441776392977016	0.529966305993262	0.502781275139064	0.407097022129107	0.365685246274098	0.415735612360342	0.600374760037476	0.619384880969244	0.653407030681406	0.661093947492276	0.626429631893335	0.555016844498315	0.3965799	0.50575270115054	0.388247216474165	0.356892367844618	0.419148038616617	0.503081475154074	0.362192340548085	0.325268231317058	0.49882579976516	0.622654443398167	0.670189567018957	0.540360685090171	0.531080935878327	0.359666475883267	0.300447565022378	0.612113561211356	0.649871164987117	0.534131683532922	0.476537895307579	0.412596611889492	0.398751109812666	0.394664239466424	0.646798529359706	0	0.495807323532563	0.459204818880723	0.320120858078558	0.315113363022673	0.283602985080895	0.551964820785928	0.430778229233469
A1E12M01.mp.profile	0.433336143333614	0.365463004819451	0.404672059532794	0.405412591894407	0.440185904065067	0.301324950662475	0.526362528954379	0.5118118	0.390763847690962	0.454085108929788	0.352851135285113	0.430938571546928	0.654597800000001	0.660382949057443	0.679109471643789	0.648761859504744	0.671120449331933	0.411200529439973	0.54688433203265	0.43318975829744	0.3582304	0.341042536417015	0.5509183	0.356643271328654	0.351539170307834	0.589388938408341	0.654957165495717	0.686781884339095	0.468486393697279	0.438065731419719	0.44791463437439	0.4635166	0.726845786342289	0.682430384121519	0.477396895479379	0.592620238893036	0.389414638941464	0.576898757689876	0.558964577948229	0.490196523529478	0.495807323532563	0	0.212520621252062	0.359764515858709	0.449669917450487	0.483760570940142	0.699441994804699	0.553738488434623
A1E12M02.mp.profile	0.347379765262023	0.302663534866823	0.408997977300607	0.386357707953656	0.376915506537326	0.2225246667574	0.396713230164338	0.447077610584478	0.404240370212019	0.438537515780627	0.425182557481744	0.530993370350995	0.680443963911208	0.682862515856874	0.688318437663687	0.691273738254747	0.637511826870861	0.394856251285937	0.514818324259084	0.393753469687674	0.324633635073273	0.300112260022452	0.543070991385801	0.3276912	0.3823629	0.580639820968008	0.705122229487777	0.740516138922579	0.3940027	0.344212834421284	0.457429645742965	0.478385004322999	0.727390640891403	0.740211938968209	0.4368987	0.540690122965494	0.367515063248494	0.507561449243855	0.510180573472914	0.466319426684029	0.459204818880723	0.212520621252062	0	0.242064596825839	0.452870727356464	0.435666271783313	0.703921255588188	0.505036475251824
A1E12M05.mp.profile	0.410882364352946	0.40942913424311	0.447689689537938	0.424167425708826	0.341152871749367	0.286912029529623	0.422777540249893	0.460382038114612	0.42161278188703	0.428760428694278	0.464493885797554	0.638443473455215	0.66509679952904	0.683133257409965	0.688937582256308	0.692395984677189	0.601854740278211	0.404174251043563	0.549573597308119	0.397269468498208	0.315947694784309	0.340568038397627	0.537836361350908	0.378253289126645	0.410102605051302	0.559811501915176	0.68807767523107	0.739516608830813	0.427757313878657	0.376946426167856	0.418565651139391	0.372373811712144	0.649289177251212	0.734488807071083	0.459476429738215	0.498039774117898	0.365685246274098	0.37834865133946	0.401494190522966	0.516510582429762	0.320120858078558	0.359764515858709	0.242064596825839	0	0.352430508593729	0.426465084555796	0.613041248476811	0.476262011944107
A1E12M06.mp.profile	0.510033024498349	0.5021074	0.551206612198347	0.473255194651039	0.455068091013618	0.500542925190024	0.5491334	0.498946375158044	0.531730653173065	0.529584605916922	0.479876126006193	0.565918143408186	0.685991347101297	0.5977991	0.725736631434158	0.657892114473028	0.495273051418085	0.392796121440775	0.4987226	0.425204642520464	0.471124579331313	0.505897176474294	0.643998953400157	0.505352875267644	0.466310873315543	0.6573466	0.678785216060739	0.742611025738897	0.511159275557964	0.484624922693738	0.504588925688339	0.412619488107077	0.718130228186977	0.708999829100017	0.582188079109404	0.4563349	0.425834128708294	0.396963330151834	0.426183757381624	0.6365638	0.315113363022673	0.449669917450487	0.452870727356464	0.352430508593729	0	0.453702645370265	0.545813309162662	0.453637345363735
A1E12M.mp.profile	0.355393167769658	0.322518032251803	0.355268296709756	0.405420121626036	0.486226945868084	0.381484121667855	0.523724052372405	0.522079523896024	0.296803859360771	0.252832975849893	0.344143667207183	0.560581	0.511268024436598	0.582128958212896	0.572361150326403	0.519531331835966	0.565399986920003	0.457754254224575	0.593614359361435	0.415312183062437	0.318220034088998	0.325023563758247	0.370455431477228	0.345735501860325	0.332819699922955	0.368433936843394	0.560909778045489	0.5782135	0.567996235199435	0.542634585658646	0.359606139901535	0.371412631429368	0.5286476	0.5345644	0.575521836328275	0.500281850028185	0.430702071535103	0.457225072861254	0.4680224	0.660986466098647	0.283602985080895	0.483760570940142	0.435666271783313	0.426465084555796	0.453702645370265	0	0.507441952232586	0.5075120015024
Wild116.mp.profile	0.598976039846406	0.604956620991324	0.602559219872039	0.578577131430853	0.669856267942507	0.644237704330737	0.806089461217892	0.78774278938714	0.55479216643765	0.507086902834761	0.54658153198723	0.612766461276646	0.386627769331389	0.422239584447917	0.449765252394364	0.386289223830151	0.648290335170966	0.7209796	0.756902351380471	0.681193604358082	0.600537480026874	0.612336925551616	0.592690179634509	0.689659522414881	0.652901513225378	0.595301519060304	0.406477810971672	0.463424246342425	0.719702529925632	0.71589060056171	0.644175775461521	0.557576177878808	0.434016143401615	0.384747838474784	0.878216269554067	0.696593839318768	0.744325061648759	0.641408546211282	0.676117267611726	0.907175981435196	0.551964820785928	0.699441994804699	0.703921255588188	0.613041248476811	0.545813309162662	0.507441952232586	0	0.707807612342284
X608.mp.profile	0.564881578244079	0.554828855482886	0.587693161846025	0.528709558612868	0.508906752672026	0.53063788878705	0.413571041357104	0.304995234750238	0.545887409177482	0.538342061502618	0.525512276275614	0.5949038	0.764878411756079	0.751916675191667	0.805249031837161	0.784558624595519	0.462278807544239	0.435560656443934	0.496169949616995	0.464307292861459	0.481536825923158	0.54486474070266	0.739296713035164	0.499853624978044	0.487818323172749	0.711991071199107	0.783602589180129	0.8263346	0.473981721097258	0.534359583589896	0.501921975480494	0.510959224452039	0.8484608	0.8048574	0.407915511187326	0.369919736991973	0.420152271007613	0.426229271311464	0.3746675	0.566132256613226	0.430778229233469	0.553738488434623	0.505036475251824	0.476262011944107	0.453637345363735	0.5075120015024	0.707807612342284	0
